eventID,eventDate,station,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,countryCode,maximumDepthInMeters
SN7-6-6-2017-20,2017-06-06,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-6-6-2017-5,2017-06-06,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-6-6-2020-0,2020-06-06,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-6-6-2020-10,2020-06-06,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-6-6-2020-20,2020-06-06,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-6-6-2020-5,2020-06-06,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-6-8-2021-0,2021-06-08,SN7,49.2788,-123.4052,WSGS84,300,CA,0
SN7-6-8-2021-10,2021-06-08,SN7,49.2788,-123.4052,WSGS84,300,CA,10
SN7-6-8-2021-20,2021-06-08,SN7,49.2788,-123.4052,WSGS84,300,CA,20
SN7-6-8-2021-5,2021-06-08,SN7,49.2788,-123.4052,WSGS84,300,CA,5
SN7-7-11-2022-0,2022-07-11,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-7-11-2022-10,2022-07-11,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-7-11-2022-20,2022-07-11,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-7-11-2022-5,2022-07-11,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-7-15-2015-0,2015-07-15,SN7,49.056,-123.3719,WSGS84,300,CA,0
SN7-7-16-2023-0,2023-07-16,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-7-16-2023-10,2023-07-16,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-7-16-2023-20,2023-07-16,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-7-16-2023-5,2023-07-16,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-7-17-2017-0,2017-07-17,SN7,49.2782,-123.4061,WSGS84,300,CA,0
SN7-7-17-2017-10,2017-07-17,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-7-17-2017-20,2017-07-17,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-7-17-2017-5,2017-07-17,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-7-18-2021-0,2021-07-18,SN7,49.2796,-123.4045,WSGS84,300,CA,0
SN7-7-18-2021-10,2021-07-18,SN7,49.2796,-123.4045,WSGS84,300,CA,10
SN7-7-18-2021-20,2021-07-18,SN7,49.2796,-123.4045,WSGS84,300,CA,20
SN7-7-18-2021-5,2021-07-18,SN7,49.2796,-123.4045,WSGS84,300,CA,5
SN7-7-18-2022-0,2022-07-18,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-7-18-2022-10,2022-07-18,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-7-18-2022-20,2022-07-18,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-7-18-2022-5,2022-07-18,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-7-21-2019-0,2019-07-21,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-7-21-2019-10,2019-07-21,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-7-21-2019-20,2019-07-21,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-7-21-2019-5,2019-07-21,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-7-22-2016-0,2016-07-22,SN7,49.2781,-123.4055,WSGS84,300,CA,0
SN7-7-22-2016-10,2016-07-22,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-7-22-2016-20,2016-07-22,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-7-22-2016-5,2016-07-22,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-7-23-2023-0,2023-07-23,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-7-23-2023-10,2023-07-23,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-7-23-2023-20,2023-07-23,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-7-23-2023-5,2023-07-23,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-7-25-2018-0,2018-07-25,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-7-25-2018-10,2018-07-25,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-7-25-2018-20,2018-07-25,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-7-25-2018-5,2018-07-25,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-7-29-2020-0,2020-07-29,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-7-29-2020-10,2020-07-29,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-7-29-2020-20,2020-07-29,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-7-29-2020-5,2020-07-29,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-7-4-2020-0,2020-07-04,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-7-4-2020-10,2020-07-04,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-7-4-2020-20,2020-07-04,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-7-4-2020-5,2020-07-04,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-7-5-2018-0,2018-07-05,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-7-5-2018-10,2018-07-05,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-7-5-2018-20,2018-07-05,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-7-5-2018-5,2018-07-05,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-7-6-2016-0,2016-07-06,SN7,49.2784,-123.4059,WSGS84,300,CA,0
SN7-7-6-2016-10,2016-07-06,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-7-6-2016-20,2016-07-06,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-7-6-2016-5,2016-07-06,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-7-6-2017-0,2017-07-06,SN7,49.2783,-123.4051,WSGS84,300,CA,0
SN7-7-6-2017-10,2017-07-06,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-7-6-2017-20,2017-07-06,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-7-6-2017-5,2017-07-06,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-7-7-2019-0,2019-07-07,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-7-7-2019-10,2019-07-07,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-7-7-2019-20,2019-07-07,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-7-7-2019-5,2019-07-07,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-7-8-2021-0,2021-07-08,SN7,49.2798,-123.4041,WSGS84,300,CA,0
SN7-7-8-2021-10,2021-07-08,SN7,49.2798,-123.4041,WSGS84,300,CA,10
SN7-7-8-2021-20,2021-07-08,SN7,49.2798,-123.4041,WSGS84,300,CA,20
SN7-7-8-2021-5,2021-07-08,SN7,49.2798,-123.4041,WSGS84,300,CA,5
SN7-8-10-2017-0,2017-08-10,SN7,49.2784,-123.4059,WSGS84,300,CA,0
SN7-8-10-2017-10,2017-08-10,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-8-10-2017-20,2017-08-10,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-8-10-2017-5,2017-08-10,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-8-14-2017-0,2017-08-14,SN7,49.2785,-123.4061,WSGS84,300,CA,0
SN7-8-14-2017-10,2017-08-14,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-8-14-2017-20,2017-08-14,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-8-14-2017-5,2017-08-14,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-8-14-2018-0,2018-08-14,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-8-14-2018-10,2018-08-14,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-8-14-2018-20,2018-08-14,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-8-14-2018-5,2018-08-14,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-8-16-2021-0,2021-08-16,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-8-16-2021-10,2021-08-16,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-8-16-2021-20,2021-08-16,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-8-16-2021-5,2021-08-16,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-8-16-2022-0,2022-08-16,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-8-16-2022-10,2022-08-16,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-8-16-2022-20,2022-08-16,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-8-16-2022-5,2022-08-16,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-8-23-2016-0,2016-08-23,SN7,49.2784,-123.4048,WSGS84,300,CA,0
SN7-8-23-2016-10,2016-08-23,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-8-23-2016-20,2016-08-23,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-8-23-2016-5,2016-08-23,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-8-23-2018-10,2018-08-23,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-8-23-2018-20,2018-08-23,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-8-23-2018-5,2018-08-23,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-8-24-2020-0,2020-08-24,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-8-24-2020-10,2020-08-24,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-8-24-2020-20,2020-08-24,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-8-24-2020-5,2020-08-24,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-8-26-2023-0,2023-08-26,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-8-26-2023-10,2023-08-26,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-8-26-2023-20,2023-08-26,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-8-26-2023-5,2023-08-26,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-8-28-2021-0,2021-08-28,SN7,49.2789,-123.4053,WSGS84,300,CA,0
SN7-8-28-2021-10,2021-08-28,SN7,49.2789,-123.4053,WSGS84,300,CA,10
SN7-8-28-2021-20,2021-08-28,SN7,49.2789,-123.4053,WSGS84,300,CA,20
SN7-8-28-2021-5,2021-08-28,SN7,49.2789,-123.4053,WSGS84,300,CA,5
SN7-8-3-2016-0,2016-08-03,SN7,49.2786,-123.4057,WSGS84,300,CA,0
SN7-8-3-2016-10,2016-08-03,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-8-3-2016-20,2016-08-03,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-8-3-2016-5,2016-08-03,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-8-5-2019-0,2019-08-05,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-8-5-2019-10,2019-08-05,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-8-5-2019-20,2019-08-05,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-8-5-2019-5,2019-08-05,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-8-5-2020-0,2020-08-05,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-8-5-2020-10,2020-08-05,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-8-5-2020-20,2020-08-05,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-8-5-2020-5,2020-08-05,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-8-6-2015-0,2015-08-06,SN7,49.055,-123.3717,WSGS84,300,CA,0
SN7-8-9-2016-0,2016-08-09,SN7,49.278,-123.4047,WSGS84,300,CA,0
SN7-8-9-2016-10,2016-08-09,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-8-9-2016-20,2016-08-09,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-8-9-2016-5,2016-08-09,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-8-9-2022-0,2022-08-09,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-8-9-2022-10,2022-08-09,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-8-9-2022-20,2022-08-09,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-8-9-2022-5,2022-08-09,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-9-11-2022-0,2022-09-11,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-9-11-2022-10,2022-09-11,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-9-11-2022-20,2022-09-11,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-9-11-2022-5,2022-09-11,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-9-14-2015-0,2015-09-14,SN7,49.055,-123.3717,WSGS84,300,CA,0
SN7-9-15-2022-0,2022-09-15,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-9-15-2022-10,2022-09-15,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-9-15-2022-20,2022-09-15,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-9-15-2022-5,2022-09-15,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-9-16-2021-0,2021-09-16,SN7,49.2791,-123.405,WSGS84,300,CA,0
SN7-9-16-2021-10,2021-09-16,SN7,49.2791,-123.405,WSGS84,300,CA,10
SN7-9-16-2021-20,2021-09-16,SN7,49.2791,-123.405,WSGS84,300,CA,20
SN7-9-16-2021-5,2021-09-16,SN7,49.2791,-123.405,WSGS84,300,CA,5
SN7-9-18-2020-0,2020-09-18,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-9-18-2020-10,2020-09-18,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-9-18-2020-20,2020-09-18,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-9-18-2020-5,2020-09-18,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-9-23-2016-0,2016-09-23,SN7,49.2784,-123.4057,WSGS84,300,CA,0
SN7-9-23-2016-10,2016-09-23,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-9-23-2016-20,2016-09-23,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-9-23-2016-5,2016-09-23,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-9-23-2021-0,2021-09-23,SN7,49.2793,-123.4049,WSGS84,300,CA,0
SN7-9-23-2021-10,2021-09-23,SN7,49.2793,-123.4049,WSGS84,300,CA,10
SN7-9-23-2021-20,2021-09-23,SN7,49.2793,-123.4049,WSGS84,300,CA,20
SN7-9-23-2021-5,2021-09-23,SN7,49.2793,-123.4049,WSGS84,300,CA,5
SN7-9-26-2017-0,2017-09-26,SN7,49.2784,-123.4051,WSGS84,300,CA,0
SN7-9-26-2017-10,2017-09-26,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-9-26-2017-20,2017-09-26,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-9-26-2017-5,2017-09-26,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-9-26-2020-0,2020-09-26,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-9-26-2020-10,2020-09-26,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-9-26-2020-20,2020-09-26,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-9-26-2020-5,2020-09-26,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-9-27-2018-0,2018-09-27,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-9-27-2018-10,2018-09-27,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-9-27-2018-20,2018-09-27,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-9-27-2018-5,2018-09-27,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-9-6-2017-0,2017-09-06,SN7,49.2781,-123.4054,WSGS84,300,CA,0
SN7-9-6-2017-10,2017-09-06,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-9-6-2017-20,2017-09-06,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-9-6-2017-5,2017-09-06,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-9-7-2018-0,2018-09-07,SN7,49.2783,-123.405,WSGS84,300,CA,0
SN7-9-7-2018-10,2018-09-07,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-9-7-2018-20,2018-09-07,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-9-7-2018-5,2018-09-07,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN7-9-9-2016-0,2016-09-09,SN7,49.2784,-123.4051,WSGS84,300,CA,0
SN7-9-9-2016-10,2016-09-09,SN7,49.2783,-123.405,WSGS84,300,CA,10
SN7-9-9-2016-20,2016-09-09,SN7,49.2783,-123.405,WSGS84,300,CA,20
SN7-9-9-2016-5,2016-09-09,SN7,49.2783,-123.405,WSGS84,300,CA,5
SN8-1-14-2021-0,2021-01-14,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-1-16-2022-0,2022-01-16,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-1-24-2019-0,2019-01-24,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-10-15-2023-0,2023-10-15,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-10-19-2017-0,2017-10-19,SN8,49.3269,-123.3052,WSGS84,300,CA,0
SN8-10-19-2021-0,2021-10-19,SN8,49.3271,-123.3051,WSGS84,300,CA,0
SN8-10-2-2020-0,2020-10-02,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-10-7-2022-0,2022-10-07,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-11-28-2018-0,2018-11-28,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-12-8-2020-0,2020-12-08,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-12-9-2021-0,2021-12-09,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-2-21-2022-0,2022-02-21,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-2-24-2021-0,2021-02-24,SN8,49.3271,-123.304,WSGS84,300,CA,0
SN8-2-26-2020-0,2020-02-26,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-10-2021-0,2021-03-10,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-10-2022-0,2022-03-10,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-12-2023-0,2023-03-12,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-15-2018-0,2018-03-15,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-16-2019-0,2019-03-16,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-16-2020-0,2020-03-16,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-16-2022-0,2022-03-16,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-17-2016-0,2016-03-17,SN8,49.3269,-123.3048,WSGS84,300,CA,0
SN8-3-23-2021-0,2021-03-23,SN8,49.3263,-123.3059,WSGS84,300,CA,0
SN8-3-24-2020-0,2020-03-24,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-24-2022-0,2022-03-24,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-27-2018-0,2018-03-27,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-27-2021-0,2021-03-27,SN8,49.3274,-123.3067,WSGS84,300,CA,0
SN8-3-30-2016-0,2016-03-30,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-30-2019-0,2019-03-30,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-30-2022-0,2022-03-30,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-30-2023-0,2023-03-30,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-7-2023-0,2023-03-07,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-9-2017-0,2017-03-09,SN8,49.3261,-123.306,WSGS84,300,CA,0
SN8-3-9-2019-0,2019-03-09,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-3-9-2020-0,2020-03-09,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-4-10-2019-0,2019-04-10,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-4-12-2017-0,2017-04-12,SN8,49.3258,-123.3053,WSGS84,300,CA,0
SN8-4-13-2016-0,2016-04-13,SN8,49.3269,-123.3057,WSGS84,300,CA,0
SN8-4-14-2022-0,2022-04-14,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-4-14-2023-0,2023-04-14,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-4-15-2021-0,2021-04-15,SN8,49.3262,-123.3045,WSGS84,300,CA,0
SN8-4-17-2019-0,2019-04-17,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-4-18-2016-0,2016-04-18,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-4-19-2021-0,2021-04-19,SN8,49.327,-123.303,WSGS84,300,CA,0
SN8-4-2-2020-0,2020-04-02,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-4-21-2023-0,2023-04-21,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-4-22-2020-0,2020-04-22,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-4-22-2022-0,2022-04-22,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-4-26-2018-0,2018-04-26,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-4-26-2023-0,2023-04-26,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-4-27-2016-0,2016-04-27,SN8,49.3265,-123.3047,WSGS84,300,CA,0
SN8-4-30-2020-0,2020-04-30,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-4-6-2021-0,2021-04-06,SN8,49.3269,-123.3049,WSGS84,300,CA,0
SN8-4-7-2022-0,2022-04-07,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-5-10-2016-0,2016-05-10,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-5-10-2018-0,2018-05-10,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-5-12-2021-0,2021-05-12,SN8,49.327,-123.3056,WSGS84,300,CA,0
SN8-5-14-2020-0,2020-05-14,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-5-16-2018-0,2018-05-16,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-5-17-2016-0,2016-05-17,SN8,49.3268,-123.3047,WSGS84,300,CA,0
SN8-5-20-2021-0,2021-05-20,SN8,49.328,-123.3039,WSGS84,300,CA,0
SN8-5-21-2022-0,2022-05-21,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-5-22-2019-0,2019-05-22,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-5-24-2016-0,2016-05-24,SN8,49.3268,-123.3051,WSGS84,300,CA,0
SN8-5-24-2017-0,2017-05-24,SN8,49.327,-123.3058,WSGS84,300,CA,0
SN8-5-28-2018-0,2018-05-28,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-5-28-2023-0,2023-05-28,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-5-3-2023-0,2023-05-03,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-5-7-2020-0,2020-05-07,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-5-9-2019-0,2019-05-09,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-6-15-2021-0,2021-06-15,SN8,49.3279,-123.3063,WSGS84,300,CA,0
SN8-6-15-2022-0,2022-06-15,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-6-16-2016-0,2016-06-16,SN8,49.3269,-123.3057,WSGS84,300,CA,0
SN8-6-20-2019-0,2019-06-20,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-6-20-2022-0,2022-06-20,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-6-26-2020-0,2020-06-26,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-6-27-2023-0,2023-06-27,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-6-28-2016-0,2016-06-28,SN8,49.3268,-123.3048,WSGS84,300,CA,0
SN8-6-4-2019-0,2019-06-04,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-6-5-2018-0,2018-06-05,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-6-6-2020-0,2020-06-06,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-6-8-2021-0,2021-06-08,SN8,49.3283,-123.3035,WSGS84,300,CA,0
SN8-7-11-2022-0,2022-07-11,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-7-16-2023-0,2023-07-16,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-7-17-2017-0,2017-07-17,SN8,49.3266,-123.3047,WSGS84,300,CA,0
SN8-7-18-2021-0,2021-07-18,SN8,49.3267,-123.3059,WSGS84,300,CA,0
SN8-7-18-2022-0,2022-07-18,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-7-21-2019-0,2019-07-21,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-7-22-2016-0,2016-07-22,SN8,49.327,-123.3057,WSGS84,300,CA,0
SN8-7-23-2023-0,2023-07-23,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-7-25-2018-0,2018-07-25,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-7-27-2016-0,2016-07-27,SN8,49.327,-123.305,WSGS84,300,CA,0
SN8-7-29-2020-0,2020-07-29,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-7-4-2020-0,2020-07-04,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-7-5-2018-0,2018-07-05,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-7-6-2016-0,2016-07-06,SN8,49.3268,-123.305,WSGS84,300,CA,0
SN8-7-6-2017-0,2017-07-06,SN8,49.3268,-123.3052,WSGS84,300,CA,0
SN8-7-7-2019-0,2019-07-07,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-7-8-2021-0,2021-07-08,SN8,49.3275,-123.3036,WSGS84,300,CA,0
SN8-8-10-2017-0,2017-08-10,SN8,49.3267,-123.3049,WSGS84,300,CA,0
SN8-8-14-2017-0,2017-08-14,SN8,49.3266,-123.3051,WSGS84,300,CA,0
SN8-8-14-2018-0,2018-08-14,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-8-16-2021-0,2021-08-16,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-8-16-2022-0,2022-08-16,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-8-23-2016-0,2016-08-23,SN8,49.3267,-123.3048,WSGS84,300,CA,0
SN8-8-23-2018-0,2018-08-23,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-8-24-2020-0,2020-08-24,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-8-26-2023-0,2023-08-26,SN8,49.3267,-123.305,WSGS84,300,CA,0
SN8-8-28-2021-0,2021-08-28,SN8,49.3268,-123.3049,WSGS84,300,CA,0
SN8-8-3-2016-0,2016-08-03,SN8,49.327,-123.3056,WSGS84,300,CA,0
SN8-8-5-2019-0,2019-08-05,SN8,49.3267,-123.305,WSGS84,300,CA,0
